,HCP_ID,Date,Sales,ZIP
117,9686008838,2023-04-03,1136.91,37919
118,9686008838,2023-04-10,4322.62,37919
119,9686008838,2023-04-17,2380.77,37919
120,9686008838,2023-04-24,4095.34,37919
121,9686008838,2023-05-01,2451.03,37919
122,9686008838,2023-05-08,4444.27,37919
123,9686008838,2023-05-15,1878.04,37919
124,9686008838,2023-05-22,4898.19,37919
125,9686008838,2023-05-29,4119.04,37919
126,9686008838,2023-06-05,1456.95,37919
127,9686008838,2023-06-12,3263.11,37919
128,9686008838,2023-06-19,4941.47,37919
129,9686008838,2023-06-26,2884.26,37919
130,9686008838,2023-07-03,1728.43,37919
131,9686008838,2023-07-10,2939.11,37919
132,9686008838,2023-07-17,3049.83,37919
133,9686008838,2023-07-24,3966.75,37919
134,9686008838,2023-07-31,3795.38,37919
135,9686008838,2023-08-07,2610.2,37919
136,9686008838,2023-08-14,1872.09,37919
137,9686008838,2023-08-21,3580.22,37919
138,9686008838,2023-08-28,2686.82,37919
139,9686008838,2023-09-04,1529.1,37919
140,9686008838,2023-09-11,4602.29,37919
141,9686008838,2023-09-18,3764.89,37919
142,9686008838,2023-09-25,3732.74,37919
143,9686008838,2023-10-02,4290.34,37919
144,9686008838,2023-10-09,3118.65,37919
145,9686008838,2023-10-16,4260.22,37919
146,9686008838,2023-10-23,2992.36,37919
147,9686008838,2023-10-30,1268.7,37919
148,9686008838,2023-11-06,2620.99,37919
149,9686008838,2023-11-13,2989.86,37919
150,9686008838,2023-11-20,3880.81,37919
151,9686008838,2023-11-27,1426.31,37919
152,9686008838,2023-12-04,1560.07,37919
153,9686008838,2023-12-11,2054.74,37919
154,9686008838,2023-12-18,2065.99,37919
155,9686008838,2023-12-25,3928.74,37919
156,3010446882,2021-01-04,2002.92,3243
157,3010446882,2021-01-11,3532.39,3243
158,3010446882,2021-01-18,2977.1,3243
159,3010446882,2021-01-25,3293.18,3243
160,3010446882,2021-02-01,4352.43,3243
161,3010446882,2021-02-08,2617.53,3243
162,3010446882,2021-02-15,4083.65,3243
163,3010446882,2021-02-22,2688.14,3243
164,3010446882,2021-03-01,2415.49,3243
165,3010446882,2021-03-08,4834.51,3243
166,3010446882,2021-03-15,1737.48,3243
167,3010446882,2021-03-22,1361.35,3243
168,3010446882,2021-03-29,4083.94,3243
169,3010446882,2021-04-05,1273.0,3243
170,3010446882,2021-04-12,4348.32,3243
171,3010446882,2021-04-19,2748.77,3243
172,3010446882,2021-04-26,4662.05,3243
173,3010446882,2021-05-03,3886.13,3243
174,3010446882,2021-05-10,3441.62,3243
175,3010446882,2021-05-17,4797.23,3243
176,3010446882,2021-05-24,2586.6,3243
177,3010446882,2021-05-31,4816.35,3243
178,3010446882,2021-06-07,1540.01,3243
179,3010446882,2021-06-14,2935.02,3243
180,3010446882,2021-06-21,2079.64,3243
181,3010446882,2021-06-28,3159.37,3243
182,3010446882,2021-07-05,1648.06,3243
183,3010446882,2021-07-12,4366.12,3243
184,3010446882,2021-07-19,4385.63,3243
185,3010446882,2021-07-26,4820.95,3243
186,3010446882,2021-08-02,1618.69,3243
187,3010446882,2021-08-09,3493.33,3243
188,3010446882,2021-08-16,2896.95,3243
189,3010446882,2021-08-23,2377.53,3243
190,3010446882,2021-08-30,2406.16,3243
191,3010446882,2021-09-06,2651.17,3243
192,3010446882,2021-09-13,3819.7,3243
193,3010446882,2021-09-20,3393.14,3243
194,3010446882,2021-09-27,2838.73,3243
195,3010446882,2021-10-04,1303.73,3243
196,3010446882,2021-10-11,1311.06,3243
197,3010446882,2021-10-18,1009.36,3243
198,3010446882,2021-10-25,4870.8,3243
199,3010446882,2021-11-01,1021.02,3243
200,3010446882,2021-11-08,1412.37,3243
201,3010446882,2021-11-15,2258.39,3243
202,3010446882,2021-11-22,4229.72,3243
203,3010446882,2021-11-29,4848.4,3243
204,3010446882,2021-12-06,4160.05,3243
205,3010446882,2021-12-13,3762.24,3243
206,3010446882,2021-12-20,3085.2,3243
207,3010446882,2021-12-27,1346.82,3243
208,3010446882,2022-01-03,4832.68,3243
209,3010446882,2022-01-10,4033.57,3243
210,3010446882,2022-01-17,3555.8,3243
211,3010446882,2022-01-24,4036.14,3243
212,3010446882,2022-01-31,3896.41,3243
213,3010446882,2022-02-07,3548.93,3243
214,3010446882,2022-02-14,4922.31,3243
215,3010446882,2022-02-21,4613.46,3243
216,3010446882,2022-02-28,3586.66,3243
217,3010446882,2022-03-07,3772.7,3243
218,3010446882,2022-03-14,1206.38,3243
219,3010446882,2022-03-21,3679.67,3243
220,3010446882,2022-03-28,1176.66,3243
221,3010446882,2022-04-04,3353.06,3243
222,3010446882,2022-04-11,4997.41,3243
223,3010446882,2022-04-18,3223.23,3243
224,3010446882,2022-04-25,2892.84,3243
225,3010446882,2022-05-02,2251.42,3243
226,3010446882,2022-05-09,1482.09,3243
227,3010446882,2022-05-16,3924.09,3243
228,3010446882,2022-05-23,1770.4,3243
229,3010446882,2022-05-30,1461.13,3243
230,3010446882,2022-06-06,2687.05,3243
231,3010446882,2022-06-13,4181.37,3243
232,3010446882,2022-06-20,3980.26,3243
233,3010446882,2022-06-27,1219.53,3243
234,3010446882,2022-07-04,2820.57,3243
235,3010446882,2022-07-11,3089.74,3243
236,3010446882,2022-07-18,3578.19,3243
237,3010446882,2022-07-25,3600.67,3243
238,3010446882,2022-08-01,2458.79,3243
239,3010446882,2022-08-08,3242.71,3243
240,3010446882,2022-08-15,2924.25,3243
241,3010446882,2022-08-22,4539.99,3243
242,3010446882,2022-08-29,3121.06,3243
243,3010446882,2022-09-05,2764.13,3243
244,3010446882,2022-09-12,2617.94,3243
245,3010446882,2022-09-19,3289.71,3243
246,3010446882,2022-09-26,4215.91,3243
247,3010446882,2022-10-03,3153.61,3243
248,3010446882,2022-10-10,3646.62,3243
249,3010446882,2022-10-17,3951.42,3243
250,3010446882,2022-10-24,3080.67,3243
251,3010446882,2022-10-31,2707.27,3243
252,3010446882,2022-11-07,4506.66,3243
253,3010446882,2022-11-14,2670.02,3243
254,3010446882,2022-11-21,2847.77,3243
255,3010446882,2022-11-28,4961.37,3243
256,3010446882,2022-12-05,1000.95,3243
257,3010446882,2022-12-12,1741.89,3243
258,3010446882,2022-12-19,2535.86,3243
259,3010446882,2022-12-26,4730.36,3243
260,3010446882,2023-01-02,1280.12,3243
261,3010446882,2023-01-09,1037.94,3243
262,3010446882,2023-01-16,1210.74,3243
263,3010446882,2023-01-23,1354.17,3243
264,3010446882,2023-01-30,1150.39,3243
265,3010446882,2023-02-06,2919.13,3243
266,3010446882,2023-02-13,3323.03,3243
267,3010446882,2023-02-20,2086.75,3243
268,3010446882,2023-02-27,2593.15,3243
269,3010446882,2023-03-06,1366.8,3243
270,3010446882,2023-03-13,2345.48,3243
271,3010446882,2023-03-20,3090.08,3243
272,3010446882,2023-03-27,3929.09,3243
273,3010446882,2023-04-03,1013.39,3243
274,3010446882,2023-04-10,2869.24,3243
275,3010446882,2023-04-17,2188.01,3243
276,3010446882,2023-04-24,4411.29,3243
277,3010446882,2023-05-01,3862.21,3243
278,3010446882,2023-05-08,3356.43,3243
279,3010446882,2023-05-15,2109.06,3243
280,3010446882,2023-05-22,4641.36,3243
281,3010446882,2023-05-29,1180.4,3243
282,3010446882,2023-06-05,1437.87,3243
283,3010446882,2023-06-12,2566.52,3243
284,3010446882,2023-06-19,1497.75,3243
285,3010446882,2023-06-26,4825.66,3243
286,3010446882,2023-07-03,4191.96,3243
287,3010446882,2023-07-10,2035.93,3243
288,3010446882,2023-07-17,3354.22,3243
289,3010446882,2023-07-24,4929.32,3243
290,3010446882,2023-07-31,4536.8,3243
291,3010446882,2023-08-07,3403.19,3243
292,3010446882,2023-08-14,4614.9,3243
293,3010446882,2023-08-21,4956.74,3243
294,3010446882,2023-08-28,3973.41,3243
295,3010446882,2023-09-04,1259.95,3243
296,3010446882,2023-09-11,2606.32,3243
297,3010446882,2023-09-18,4351.3,3243
298,3010446882,2023-09-25,1922.28,3243
299,3010446882,2023-10-02,4322.57,3243
300,3010446882,2023-10-09,1481.36,3243
301,3010446882,2023-10-16,1187.78,3243
302,3010446882,2023-10-23,2536.36,3243
303,3010446882,2023-10-30,1146.93,3243
304,3010446882,2023-11-06,4829.08,3243
305,3010446882,2023-11-13,4304.82,3243
306,3010446882,2023-11-20,4203.08,3243
307,3010446882,2023-11-27,3519.11,3243
308,3010446882,2023-12-04,1865.3,3243
309,3010446882,2023-12-11,3073.04,3243
310,3010446882,2023-12-18,3389.1,3243
311,3010446882,2023-12-25,3100.13,3243
312,9845391754,2021-01-04,2040.93,93205
313,9845391754,2021-01-11,3060.99,93205
314,9845391754,2021-01-18,2964.75,93205
315,9845391754,2021-01-25,4985.34,93205
316,9845391754,2021-02-01,4589.74,93205
317,9845391754,2021-02-08,2853.52,93205
318,9845391754,2021-02-15,3491.75,93205
319,9845391754,2021-02-22,3991.49,93205
320,9845391754,2021-03-01,1139.46,93205
321,9845391754,2021-03-08,4579.69,93205
322,9845391754,2021-03-15,4440.51,93205
323,9845391754,2021-03-22,2829.73,93205
324,9845391754,2021-03-29,2564.68,93205
325,9845391754,2021-04-05,2091.84,93205
326,9845391754,2021-04-12,2906.71,93205
327,9845391754,2021-04-19,1177.51,93205
328,9845391754,2021-04-26,4408.77,93205
329,9845391754,2021-05-03,1141.69,93205
330,9845391754,2021-05-10,2316.21,93205
331,9845391754,2021-05-17,4726.36,93205
332,9845391754,2021-05-24,3940.85,93205
333,9845391754,2021-05-31,2125.56,93205
334,9845391754,2021-06-07,2010.6,93205
335,9845391754,2021-06-14,1020.33,93205
336,9845391754,2021-06-21,3782.86,93205
337,9845391754,2021-06-28,1195.13,93205
338,9845391754,2021-07-05,3130.41,93205
339,9845391754,2021-07-12,4848.49,93205
340,9845391754,2021-07-19,1437.88,93205
341,9845391754,2021-07-26,4577.92,93205
342,9845391754,2021-08-02,4965.9,93205
343,9845391754,2021-08-09,1246.07,93205
344,9845391754,2021-08-16,4531.63,93205
345,9845391754,2021-08-23,3064.32,93205
346,9845391754,2021-08-30,4626.05,93205
347,9845391754,2021-09-06,3285.28,93205
348,9845391754,2021-09-13,3648.45,93205
349,9845391754,2021-09-20,3175.12,93205
350,9845391754,2021-09-27,4457.97,93205
351,9845391754,2021-10-04,3935.64,93205
352,9845391754,2021-10-11,3085.04,93205
353,9845391754,2021-10-18,4472.64,93205
354,9845391754,2021-10-25,1981.14,93205
355,9845391754,2021-11-01,1629.36,93205
356,9845391754,2021-11-08,1641.6,93205
357,9845391754,2021-11-15,2336.04,93205
358,9845391754,2021-11-22,1954.76,93205
359,9845391754,2021-11-29,4720.36,93205
360,9845391754,2021-12-06,1423.34,93205
361,9845391754,2021-12-13,3795.96,93205
362,9845391754,2021-12-20,1756.89,93205
363,9845391754,2021-12-27,4526.55,93205
364,9845391754,2022-01-03,4845.26,93205
365,9845391754,2022-01-10,2861.88,93205
366,9845391754,2022-01-17,4516.29,93205
367,9845391754,2022-01-24,1020.58,93205
368,9845391754,2022-01-31,4279.79,93205
369,9845391754,2022-02-07,1914.5,93205
370,9845391754,2022-02-14,4634.81,93205
371,9845391754,2022-02-21,1004.48,93205
372,9845391754,2022-02-28,3224.73,93205
373,9845391754,2022-03-07,4026.54,93205
374,9845391754,2022-03-14,2034.75,93205
375,9845391754,2022-03-21,1772.53,93205
376,9845391754,2022-03-28,1336.39,93205
377,9845391754,2022-04-04,2305.73,93205
378,9845391754,2022-04-11,3239.38,93205
379,9845391754,2022-04-18,1463.38,93205
380,9845391754,2022-04-25,2506.78,93205
381,9845391754,2022-05-02,1036.29,93205
382,9845391754,2022-05-09,4274.72,93205
383,9845391754,2022-05-16,1513.79,93205
384,9845391754,2022-05-23,2133.37,93205
385,9845391754,2022-05-30,1073.71,93205
386,9845391754,2022-06-06,2728.96,93205
387,9845391754,2022-06-13,4360.49,93205
388,9845391754,2022-06-20,2568.6,93205
389,9845391754,2022-06-27,1717.99,93205
390,9845391754,2022-07-04,4014.8,93205
391,9845391754,2022-07-11,4155.23,93205
392,9845391754,2022-07-18,1695.01,93205
393,9845391754,2022-07-25,4083.42,93205
394,9845391754,2022-08-01,4789.19,93205
395,9845391754,2022-08-08,1665.51,93205
396,9845391754,2022-08-15,4083.94,93205
397,9845391754,2022-08-22,3834.29,93205
398,9845391754,2022-08-29,2894.3,93205
399,9845391754,2022-09-05,1231.68,93205
400,9845391754,2022-09-12,1298.78,93205
401,9845391754,2022-09-19,4409.66,93205
402,9845391754,2022-09-26,4960.59,93205
403,9845391754,2022-10-03,3704.21,93205
404,9845391754,2022-10-10,2783.83,93205
405,9845391754,2022-10-17,3590.29,93205
406,9845391754,2022-10-24,3377.58,93205
407,9845391754,2022-10-31,2534.45,93205
408,9845391754,2022-11-07,1262.5,93205
409,9845391754,2022-11-14,4286.05,93205
410,9845391754,2022-11-21,2487.33,93205
411,9845391754,2022-11-28,4275.14,93205
412,9845391754,2022-12-05,2010.03,93205
413,9845391754,2022-12-12,1004.12,93205
414,9845391754,2022-12-19,1635.75,93205
415,9845391754,2022-12-26,2874.16,93205
416,9845391754,2023-01-02,4777.21,93205
417,9845391754,2023-01-09,1408.77,93205
418,9845391754,2023-01-16,4416.84,93205
419,9845391754,2023-01-23,3108.1,93205
420,9845391754,2023-01-30,4303.68,93205
421,9845391754,2023-02-06,2193.5,93205
422,9845391754,2023-02-13,4359.79,93205
423,9845391754,2023-02-20,4091.29,93205
424,9845391754,2023-02-27,1920.21,93205
425,9845391754,2023-03-06,1525.34,93205
426,9845391754,2023-03-13,4472.22,93205
427,9845391754,2023-03-20,4852.95,93205
428,9845391754,2023-03-27,1125.21,93205
429,9845391754,2023-04-03,3925.08,93205
430,9845391754,2023-04-10,4638.1,93205
431,9845391754,2023-04-17,4429.44,93205
432,9845391754,2023-04-24,4858.08,93205
433,9845391754,2023-05-01,4040.38,93205
434,9845391754,2023-05-08,2769.2,93205
435,9845391754,2023-05-15,2247.81,93205
436,9845391754,2023-05-22,2282.97,93205
437,9845391754,2023-05-29,3897.69,93205
438,9845391754,2023-06-05,3983.35,93205
439,9845391754,2023-06-12,1801.44,93205
440,9845391754,2023-06-19,4472.49,93205
441,9845391754,2023-06-26,3859.7,93205
442,9845391754,2023-07-03,3251.0,93205
443,9845391754,2023-07-10,2886.13,93205
444,9845391754,2023-07-17,3172.93,93205
445,9845391754,2023-07-24,1636.98,93205
446,9845391754,2023-07-31,1814.8,93205
447,9845391754,2023-08-07,1364.66,93205
448,9845391754,2023-08-14,1614.63,93205
449,9845391754,2023-08-21,2814.77,93205
450,9845391754,2023-08-28,3121.42,93205
451,9845391754,2023-09-04,1071.45,93205
452,9845391754,2023-09-11,4187.19,93205
453,9845391754,2023-09-18,2176.67,93205
454,9845391754,2023-09-25,4647.34,93205
455,9845391754,2023-10-02,4870.05,93205
456,9845391754,2023-10-09,1741.84,93205
457,9845391754,2023-10-16,2848.39,93205
458,9845391754,2023-10-23,1004.93,93205
459,9845391754,2023-10-30,3393.31,93205
460,9845391754,2023-11-06,3429.23,93205
461,9845391754,2023-11-13,1990.16,93205
462,9845391754,2023-11-20,3233.65,93205
463,9845391754,2023-11-27,1902.16,93205
464,9845391754,2023-12-04,1643.3,93205
465,9845391754,2023-12-11,3606.08,93205
466,9845391754,2023-12-18,2303.7,93205
467,9845391754,2023-12-25,3361.06,93205
468,3434686499,2021-01-04,2732.99,28466
469,3434686499,2021-01-11,4937.41,28466
470,3434686499,2021-01-18,1598.32,28466
471,3434686499,2021-01-25,2858.39,28466
472,3434686499,2021-02-01,3721.83,28466
473,3434686499,2021-02-08,2582.18,28466
474,3434686499,2021-02-15,4898.8,28466
475,3434686499,2021-02-22,3887.55,28466
476,3434686499,2021-03-01,3627.94,28466
477,3434686499,2021-03-08,4028.24,28466
478,3434686499,2021-03-15,4810.59,28466
479,3434686499,2021-03-22,4631.27,28466
480,3434686499,2021-03-29,3897.14,28466
481,3434686499,2021-04-05,3996.65,28466
482,3434686499,2021-04-12,1583.69,28466
483,3434686499,2021-04-19,1411.17,28466
484,3434686499,2021-04-26,3283.62,28466
485,3434686499,2021-05-03,1073.47,28466
486,3434686499,2021-05-10,2929.43,28466
487,3434686499,2021-05-17,1841.4,28466
488,3434686499,2021-05-24,2384.07,28466
489,3434686499,2021-05-31,4103.22,28466
490,3434686499,2021-06-07,4764.95,28466
491,3434686499,2021-06-14,1289.67,28466
492,3434686499,2021-06-21,3136.97,28466
493,3434686499,2021-06-28,4530.13,28466
494,3434686499,2021-07-05,1330.03,28466
495,3434686499,2021-07-12,4298.06,28466
496,3434686499,2021-07-19,2431.21,28466
497,3434686499,2021-07-26,2288.38,28466
498,3434686499,2021-08-02,4909.87,28466
499,3434686499,2021-08-09,1803.44,28466
500,3434686499,2021-08-16,3772.78,28466
501,3434686499,2021-08-23,4285.76,28466
502,3434686499,2021-08-30,1164.73,28466
503,3434686499,2021-09-06,3681.54,28466
504,3434686499,2021-09-13,4806.2,28466
505,3434686499,2021-09-20,1496.88,28466
506,3434686499,2021-09-27,4584.89,28466
507,3434686499,2021-10-04,3379.11,28466
508,3434686499,2021-10-11,3466.42,28466
509,3434686499,2021-10-18,3451.78,28466
510,3434686499,2021-10-25,2195.34,28466
511,3434686499,2021-11-01,4740.81,28466
512,3434686499,2021-11-08,4789.4,28466
513,3434686499,2021-11-15,3501.22,28466
514,3434686499,2021-11-22,4133.69,28466
515,3434686499,2021-11-29,3449.03,28466
516,3434686499,2021-12-06,2937.59,28466
517,3434686499,2021-12-13,3643.28,28466
518,3434686499,2021-12-20,3212.01,28466
519,3434686499,2021-12-27,3389.9,28466
520,3434686499,2022-01-03,4135.33,28466
521,3434686499,2022-01-10,2923.62,28466
522,3434686499,2022-01-17,1163.02,28466
523,3434686499,2022-01-24,1656.0,28466
524,3434686499,2022-01-31,2754.43,28466
525,3434686499,2022-02-07,3899.31,28466
526,3434686499,2022-02-14,3373.11,28466
527,3434686499,2022-02-21,3601.18,28466
528,3434686499,2022-02-28,2917.12,28466
529,3434686499,2022-03-07,3462.97,28466
530,3434686499,2022-03-14,2316.07,28466
531,3434686499,2022-03-21,2880.73,28466
532,3434686499,2022-03-28,3977.12,28466
533,3434686499,2022-04-04,4487.33,28466
534,3434686499,2022-04-11,2734.62,28466
535,3434686499,2022-04-18,1174.65,28466
536,3434686499,2022-04-25,1646.69,28466
537,3434686499,2022-05-02,1083.44,28466
538,3434686499,2022-05-09,3613.05,28466
539,3434686499,2022-05-16,2329.26,28466
540,3434686499,2022-05-23,3169.91,28466
541,3434686499,2022-05-30,2973.11,28466
542,3434686499,2022-06-06,1326.11,28466
543,3434686499,2022-06-13,2613.05,28466
544,3434686499,2022-06-20,1882.24,28466
545,3434686499,2022-06-27,2673.6,28466
546,3434686499,2022-07-04,1814.31,28466
547,3434686499,2022-07-11,4361.81,28466
548,3434686499,2022-07-18,1696.77,28466
549,3434686499,2022-07-25,4843.12,28466
550,3434686499,2022-08-01,2663.63,28466
551,3434686499,2022-08-08,4384.98,28466
552,3434686499,2022-08-15,3515.06,28466
553,3434686499,2022-08-22,3941.4,28466
554,3434686499,2022-08-29,4070.9,28466
555,3434686499,2022-09-05,3019.38,28466
556,3434686499,2022-09-12,3173.2,28466
557,3434686499,2022-09-19,3055.98,28466
558,3434686499,2022-09-26,3352.23,28466
559,3434686499,2022-10-03,1117.58,28466
560,3434686499,2022-10-10,2582.06,28466
561,3434686499,2022-10-17,3424.75,28466
562,3434686499,2022-10-24,3390.89,28466
563,3434686499,2022-10-31,4171.82,28466
564,3434686499,2022-11-07,3620.04,28466
565,3434686499,2022-11-14,4968.53,28466
566,3434686499,2022-11-21,2135.42,28466
567,3434686499,2022-11-28,2436.6,28466
568,3434686499,2022-12-05,2535.39,28466
569,3434686499,2022-12-12,2863.25,28466
570,3434686499,2022-12-19,4343.99,28466
571,3434686499,2022-12-26,1943.17,28466
572,3434686499,2023-01-02,4104.0,28466
573,3434686499,2023-01-09,2621.24,28466
574,3434686499,2023-01-16,3407.42,28466
575,3434686499,2023-01-23,3530.16,28466
576,3434686499,2023-01-30,2491.39,28466
577,3434686499,2023-02-06,3050.46,28466
578,3434686499,2023-02-13,2652.12,28466
579,3434686499,2023-02-20,1276.53,28466
580,3434686499,2023-02-27,2748.66,28466
581,3434686499,2023-03-06,1389.57,28466
582,3434686499,2023-03-13,2620.08,28466
583,3434686499,2023-03-20,3371.67,28466
584,3434686499,2023-03-27,3317.66,28466
585,3434686499,2023-04-03,3650.49,28466
586,3434686499,2023-04-10,1381.05,28466
587,3434686499,2023-04-17,3608.49,28466
588,3434686499,2023-04-24,2248.59,28466
589,3434686499,2023-05-01,2596.18,28466
590,3434686499,2023-05-08,4431.95,28466
591,3434686499,2023-05-15,1036.12,28466
592,3434686499,2023-05-22,3353.65,28466
593,3434686499,2023-05-29,3394.86,28466
594,3434686499,2023-06-05,2586.64,28466
595,3434686499,2023-06-12,1948.11,28466
596,3434686499,2023-06-19,1938.7,28466
597,3434686499,2023-06-26,4534.84,28466
598,3434686499,2023-07-03,2768.1,28466
599,3434686499,2023-07-10,2323.56,28466
600,3434686499,2023-07-17,2795.11,28466
601,3434686499,2023-07-24,3677.56,28466
602,3434686499,2023-07-31,1583.03,28466
603,3434686499,2023-08-07,2797.74,28466
604,3434686499,2023-08-14,3351.54,28466
605,3434686499,2023-08-21,4794.33,28466
606,3434686499,2023-08-28,2010.11,28466
607,3434686499,2023-09-04,2437.0,28466
608,3434686499,2023-09-11,2517.43,28466
609,3434686499,2023-09-18,3422.15,28466
610,3434686499,2023-09-25,2426.93,28466
611,3434686499,2023-10-02,3134.05,28466
612,3434686499,2023-10-09,4127.16,28466
613,3434686499,2023-10-16,3821.54,28466
614,3434686499,2023-10-23,2785.47,28466
615,3434686499,2023-10-30,4456.86,28466
616,3434686499,2023-11-06,3232.56,28466
617,3434686499,2023-11-13,3159.62,28466
618,3434686499,2023-11-20,1136.75,28466
619,3434686499,2023-11-27,4946.77,28466
620,3434686499,2023-12-04,1491.88,28466
621,3434686499,2023-12-11,1924.52,28466
622,3434686499,2023-12-18,1206.79,28466
623,3434686499,2023-12-25,3560.01,28466
624,5696921879,2021-01-04,1898.8,17049
625,5696921879,2021-01-11,1720.04,17049
626,5696921879,2021-01-18,1354.22,17049
627,5696921879,2021-01-25,1413.24,17049
628,5696921879,2021-02-01,3338.68,17049
629,5696921879,2021-02-08,3752.83,17049
630,5696921879,2021-02-15,2589.52,17049
631,5696921879,2021-02-22,2919.59,17049
632,5696921879,2021-03-01,3743.87,17049
633,5696921879,2021-03-08,1069.52,17049
