,HCP_ID,Date,Sales
121,9686008838,2023-05-01,2451.03
122,9686008838,2023-05-08,4444.27
123,9686008838,2023-05-15,1878.04
124,9686008838,2023-05-22,4898.19
125,9686008838,2023-05-29,4119.04
126,9686008838,2023-06-05,1456.95
127,9686008838,2023-06-12,3263.11
128,9686008838,2023-06-19,4941.47
129,9686008838,2023-06-26,2884.26
130,9686008838,2023-07-03,1728.43
131,9686008838,2023-07-10,2939.11
132,9686008838,2023-07-17,3049.83
133,9686008838,2023-07-24,3966.75
134,9686008838,2023-07-31,3795.38
135,9686008838,2023-08-07,2610.2
136,9686008838,2023-08-14,1872.09
137,9686008838,2023-08-21,3580.22
138,9686008838,2023-08-28,2686.82
139,9686008838,2023-09-04,1529.1
140,9686008838,2023-09-11,4602.29
141,9686008838,2023-09-18,3764.89
142,9686008838,2023-09-25,3732.74
143,9686008838,2023-10-02,4290.34
144,9686008838,2023-10-09,3118.65
145,9686008838,2023-10-16,4260.22
146,9686008838,2023-10-23,2992.36
147,9686008838,2023-10-30,1268.7
148,9686008838,2023-11-06,2620.99
149,9686008838,2023-11-13,2989.86
150,9686008838,2023-11-20,3880.81
151,9686008838,2023-11-27,1426.31
152,9686008838,2023-12-04,1560.07
153,9686008838,2023-12-11,2054.74
154,9686008838,2023-12-18,2065.99
155,9686008838,2023-12-25,3928.74
156,3532673192,2021-01-04,2002.92
157,3532673192,2021-01-11,3532.39
158,3532673192,2021-01-18,2977.1
159,3532673192,2021-01-25,3293.18
160,3532673192,2021-02-01,4352.43
161,3532673192,2021-02-08,2617.53
162,3532673192,2021-02-15,4083.65
163,3532673192,2021-02-22,2688.14
164,3532673192,2021-03-01,2415.49
165,3532673192,2021-03-08,4834.51
166,3532673192,2021-03-15,1737.48
167,3532673192,2021-03-22,1361.35
168,3532673192,2021-03-29,4083.94
169,3532673192,2021-04-05,1273.0
170,3532673192,2021-04-12,4348.32
171,3532673192,2021-04-19,2748.77
172,3532673192,2021-04-26,4662.05
173,3532673192,2021-05-03,3886.13
174,3532673192,2021-05-10,3441.62
175,3532673192,2021-05-17,4797.23
176,3532673192,2021-05-24,2586.6
177,3532673192,2021-05-31,4816.35
178,3532673192,2021-06-07,1540.01
179,3532673192,2021-06-14,2935.02
180,3532673192,2021-06-21,2079.64
181,3532673192,2021-06-28,3159.37
182,3532673192,2021-07-05,1648.06
183,3532673192,2021-07-12,4366.12
184,3532673192,2021-07-19,4385.63
185,3532673192,2021-07-26,4820.95
186,3532673192,2021-08-02,1618.69
187,3532673192,2021-08-09,3493.33
188,3532673192,2021-08-16,2896.95
189,3532673192,2021-08-23,2377.53
190,3532673192,2021-08-30,2406.16
191,3532673192,2021-09-06,2651.17
192,3532673192,2021-09-13,3819.7
193,3532673192,2021-09-20,3393.14
194,3532673192,2021-09-27,2838.73
195,3532673192,2021-10-04,1303.73
196,3532673192,2021-10-11,1311.06
197,3532673192,2021-10-18,1009.36
198,3532673192,2021-10-25,4870.8
199,3532673192,2021-11-01,1021.02
200,3532673192,2021-11-08,1412.37
201,3532673192,2021-11-15,2258.39
202,3532673192,2021-11-22,4229.72
203,3532673192,2021-11-29,4848.4
204,3532673192,2021-12-06,4160.05
205,3532673192,2021-12-13,3762.24
206,3532673192,2021-12-20,3085.2
207,3532673192,2021-12-27,1346.82
208,3532673192,2022-01-03,4832.68
209,3532673192,2022-01-10,4033.57
210,3532673192,2022-01-17,3555.8
211,3532673192,2022-01-24,4036.14
212,3532673192,2022-01-31,3896.41
213,3532673192,2022-02-07,3548.93
214,3532673192,2022-02-14,4922.31
215,3532673192,2022-02-21,4613.46
216,3532673192,2022-02-28,3586.66
217,3532673192,2022-03-07,3772.7
218,3532673192,2022-03-14,1206.38
219,3532673192,2022-03-21,3679.67
220,3532673192,2022-03-28,1176.66
221,3532673192,2022-04-04,3353.06
222,3532673192,2022-04-11,4997.41
223,3532673192,2022-04-18,3223.23
224,3532673192,2022-04-25,2892.84
225,3532673192,2022-05-02,2251.42
226,3532673192,2022-05-09,1482.09
227,3532673192,2022-05-16,3924.09
228,3532673192,2022-05-23,1770.4
229,3532673192,2022-05-30,1461.13
230,3532673192,2022-06-06,2687.05
231,3532673192,2022-06-13,4181.37
232,3532673192,2022-06-20,3980.26
233,3532673192,2022-06-27,1219.53
234,3532673192,2022-07-04,2820.57
235,3532673192,2022-07-11,3089.74
236,3532673192,2022-07-18,3578.19
237,3532673192,2022-07-25,3600.67
238,3532673192,2022-08-01,2458.79
239,3532673192,2022-08-08,3242.71
240,3532673192,2022-08-15,2924.25
241,3532673192,2022-08-22,4539.99
242,3532673192,2022-08-29,3121.06
243,3532673192,2022-09-05,2764.13
244,3532673192,2022-09-12,2617.94
245,3532673192,2022-09-19,3289.71
246,3532673192,2022-09-26,4215.91
247,3532673192,2022-10-03,3153.61
248,3532673192,2022-10-10,3646.62
249,3532673192,2022-10-17,3951.42
250,3532673192,2022-10-24,3080.67
251,3532673192,2022-10-31,2707.27
252,3532673192,2022-11-07,4506.66
253,3532673192,2022-11-14,2670.02
254,3532673192,2022-11-21,2847.77
255,3532673192,2022-11-28,4961.37
256,3532673192,2022-12-05,1000.95
257,3532673192,2022-12-12,1741.89
258,3532673192,2022-12-19,2535.86
259,3532673192,2022-12-26,4730.36
260,3532673192,2023-01-02,1280.12
261,3532673192,2023-01-09,1037.94
262,3532673192,2023-01-16,1210.74
263,3532673192,2023-01-23,1354.17
264,3532673192,2023-01-30,1150.39
265,3532673192,2023-02-06,2919.13
266,3532673192,2023-02-13,3323.03
267,3532673192,2023-02-20,2086.75
268,3532673192,2023-02-27,2593.15
269,3532673192,2023-03-06,1366.8
270,3532673192,2023-03-13,2345.48
271,3532673192,2023-03-20,3090.08
272,3532673192,2023-03-27,3929.09
273,3532673192,2023-04-03,1013.39
274,3532673192,2023-04-10,2869.24
275,3532673192,2023-04-17,2188.01
276,3532673192,2023-04-24,4411.29
277,3532673192,2023-05-01,3862.21
278,3532673192,2023-05-08,3356.43
279,3532673192,2023-05-15,2109.06
280,3532673192,2023-05-22,4641.36
281,3532673192,2023-05-29,1180.4
282,3532673192,2023-06-05,1437.87
283,3532673192,2023-06-12,2566.52
284,3532673192,2023-06-19,1497.75
285,3532673192,2023-06-26,4825.66
286,3532673192,2023-07-03,4191.96
287,3532673192,2023-07-10,2035.93
288,3532673192,2023-07-17,3354.22
289,3532673192,2023-07-24,4929.32
290,3532673192,2023-07-31,4536.8
291,3532673192,2023-08-07,3403.19
292,3532673192,2023-08-14,4614.9
293,3532673192,2023-08-21,4956.74
294,3532673192,2023-08-28,3973.41
295,3532673192,2023-09-04,1259.95
296,3532673192,2023-09-11,2606.32
297,3532673192,2023-09-18,4351.3
298,3532673192,2023-09-25,1922.28
299,3532673192,2023-10-02,4322.57
300,3532673192,2023-10-09,1481.36
301,3532673192,2023-10-16,1187.78
302,3532673192,2023-10-23,2536.36
303,3532673192,2023-10-30,1146.93
304,3532673192,2023-11-06,4829.08
305,3532673192,2023-11-13,4304.82
306,3532673192,2023-11-20,4203.08
307,3532673192,2023-11-27,3519.11
308,3532673192,2023-12-04,1865.3
309,3532673192,2023-12-11,3073.04
310,3532673192,2023-12-18,3389.1
311,3532673192,2023-12-25,3100.13
312,2938981776,2021-01-04,2040.93
313,2938981776,2021-01-11,3060.99
314,2938981776,2021-01-18,2964.75
315,2938981776,2021-01-25,4985.34
316,2938981776,2021-02-01,4589.74
317,2938981776,2021-02-08,2853.52
318,2938981776,2021-02-15,3491.75
319,2938981776,2021-02-22,3991.49
320,2938981776,2021-03-01,1139.46
321,2938981776,2021-03-08,4579.69
322,2938981776,2021-03-15,4440.51
323,2938981776,2021-03-22,2829.73
324,2938981776,2021-03-29,2564.68
325,2938981776,2021-04-05,2091.84
326,2938981776,2021-04-12,2906.71
327,2938981776,2021-04-19,1177.51
328,2938981776,2021-04-26,4408.77
329,2938981776,2021-05-03,1141.69
330,2938981776,2021-05-10,2316.21
331,2938981776,2021-05-17,4726.36
332,2938981776,2021-05-24,3940.85
333,2938981776,2021-05-31,2125.56
334,2938981776,2021-06-07,2010.6
335,2938981776,2021-06-14,1020.33
336,2938981776,2021-06-21,3782.86
337,2938981776,2021-06-28,1195.13
338,2938981776,2021-07-05,3130.41
339,2938981776,2021-07-12,4848.49
340,2938981776,2021-07-19,1437.88
341,2938981776,2021-07-26,4577.92
342,2938981776,2021-08-02,4965.9
343,2938981776,2021-08-09,1246.07
344,2938981776,2021-08-16,4531.63
345,2938981776,2021-08-23,3064.32
346,2938981776,2021-08-30,4626.05
347,2938981776,2021-09-06,3285.28
348,2938981776,2021-09-13,3648.45
349,2938981776,2021-09-20,3175.12
350,2938981776,2021-09-27,4457.97
351,2938981776,2021-10-04,3935.64
352,2938981776,2021-10-11,3085.04
353,2938981776,2021-10-18,4472.64
354,2938981776,2021-10-25,1981.14
355,2938981776,2021-11-01,1629.36
356,2938981776,2021-11-08,1641.6
357,2938981776,2021-11-15,2336.04
358,2938981776,2021-11-22,1954.76
359,2938981776,2021-11-29,4720.36
360,2938981776,2021-12-06,1423.34
361,2938981776,2021-12-13,3795.96
362,2938981776,2021-12-20,1756.89
363,2938981776,2021-12-27,4526.55
364,2938981776,2022-01-03,4845.26
365,2938981776,2022-01-10,2861.88
366,2938981776,2022-01-17,4516.29
367,2938981776,2022-01-24,1020.58
368,2938981776,2022-01-31,4279.79
369,2938981776,2022-02-07,1914.5
370,2938981776,2022-02-14,4634.81
371,2938981776,2022-02-21,1004.48
372,2938981776,2022-02-28,3224.73
373,2938981776,2022-03-07,4026.54
374,2938981776,2022-03-14,2034.75
375,2938981776,2022-03-21,1772.53
376,2938981776,2022-03-28,1336.39
377,2938981776,2022-04-04,2305.73
378,2938981776,2022-04-11,3239.38
379,2938981776,2022-04-18,1463.38
380,2938981776,2022-04-25,2506.78
381,2938981776,2022-05-02,1036.29
382,2938981776,2022-05-09,4274.72
383,2938981776,2022-05-16,1513.79
384,2938981776,2022-05-23,2133.37
385,2938981776,2022-05-30,1073.71
386,2938981776,2022-06-06,2728.96
387,2938981776,2022-06-13,4360.49
388,2938981776,2022-06-20,2568.6
389,2938981776,2022-06-27,1717.99
390,2938981776,2022-07-04,4014.8
391,2938981776,2022-07-11,4155.23
392,2938981776,2022-07-18,1695.01
393,2938981776,2022-07-25,4083.42
394,2938981776,2022-08-01,4789.19
395,2938981776,2022-08-08,1665.51
396,2938981776,2022-08-15,4083.94
397,2938981776,2022-08-22,3834.29
398,2938981776,2022-08-29,2894.3
399,2938981776,2022-09-05,1231.68
400,2938981776,2022-09-12,1298.78
401,2938981776,2022-09-19,4409.66
402,2938981776,2022-09-26,4960.59
403,2938981776,2022-10-03,3704.21
404,2938981776,2022-10-10,2783.83
405,2938981776,2022-10-17,3590.29
406,2938981776,2022-10-24,3377.58
407,2938981776,2022-10-31,2534.45
408,2938981776,2022-11-07,1262.5
409,2938981776,2022-11-14,4286.05
410,2938981776,2022-11-21,2487.33
411,2938981776,2022-11-28,4275.14
412,2938981776,2022-12-05,2010.03
413,2938981776,2022-12-12,1004.12
414,2938981776,2022-12-19,1635.75
415,2938981776,2022-12-26,2874.16
416,2938981776,2023-01-02,4777.21
417,2938981776,2023-01-09,1408.77
418,2938981776,2023-01-16,4416.84
419,2938981776,2023-01-23,3108.1
420,2938981776,2023-01-30,4303.68
421,2938981776,2023-02-06,2193.5
422,2938981776,2023-02-13,4359.79
423,2938981776,2023-02-20,4091.29
424,2938981776,2023-02-27,1920.21
425,2938981776,2023-03-06,1525.34
426,2938981776,2023-03-13,4472.22
427,2938981776,2023-03-20,4852.95
428,2938981776,2023-03-27,1125.21
429,2938981776,2023-04-03,3925.08
430,2938981776,2023-04-10,4638.1
431,2938981776,2023-04-17,4429.44
432,2938981776,2023-04-24,4858.08
433,2938981776,2023-05-01,4040.38
434,2938981776,2023-05-08,2769.2
435,2938981776,2023-05-15,2247.81
436,2938981776,2023-05-22,2282.97
437,2938981776,2023-05-29,3897.69
438,2938981776,2023-06-05,3983.35
439,2938981776,2023-06-12,1801.44
440,2938981776,2023-06-19,4472.49
441,2938981776,2023-06-26,3859.7
442,2938981776,2023-07-03,3251.0
443,2938981776,2023-07-10,2886.13
444,2938981776,2023-07-17,3172.93
445,2938981776,2023-07-24,1636.98
446,2938981776,2023-07-31,1814.8
447,2938981776,2023-08-07,1364.66
448,2938981776,2023-08-14,1614.63
449,2938981776,2023-08-21,2814.77
450,2938981776,2023-08-28,3121.42
451,2938981776,2023-09-04,1071.45
452,2938981776,2023-09-11,4187.19
453,2938981776,2023-09-18,2176.67
454,2938981776,2023-09-25,4647.34
455,2938981776,2023-10-02,4870.05
456,2938981776,2023-10-09,1741.84
457,2938981776,2023-10-16,2848.39
458,2938981776,2023-10-23,1004.93
459,2938981776,2023-10-30,3393.31
460,2938981776,2023-11-06,3429.23
461,2938981776,2023-11-13,1990.16
462,2938981776,2023-11-20,3233.65
463,2938981776,2023-11-27,1902.16
464,2938981776,2023-12-04,1643.3
465,2938981776,2023-12-11,3606.08
466,2938981776,2023-12-18,2303.7
467,2938981776,2023-12-25,3361.06
468,3772541751,2021-01-04,2732.99
469,3772541751,2021-01-11,4937.41
470,3772541751,2021-01-18,1598.32
471,3772541751,2021-01-25,2858.39
472,3772541751,2021-02-01,3721.83
473,3772541751,2021-02-08,2582.18
474,3772541751,2021-02-15,4898.8
475,3772541751,2021-02-22,3887.55
476,3772541751,2021-03-01,3627.94
477,3772541751,2021-03-08,4028.24
478,3772541751,2021-03-15,4810.59
479,3772541751,2021-03-22,4631.27
480,3772541751,2021-03-29,3897.14
481,3772541751,2021-04-05,3996.65
482,3772541751,2021-04-12,1583.69
483,3772541751,2021-04-19,1411.17
484,3772541751,2021-04-26,3283.62
485,3772541751,2021-05-03,1073.47
486,3772541751,2021-05-10,2929.43
487,3772541751,2021-05-17,1841.4
488,3772541751,2021-05-24,2384.07
489,3772541751,2021-05-31,4103.22
490,3772541751,2021-06-07,4764.95
491,3772541751,2021-06-14,1289.67
492,3772541751,2021-06-21,3136.97
493,3772541751,2021-06-28,4530.13
494,3772541751,2021-07-05,1330.03
495,3772541751,2021-07-12,4298.06
496,3772541751,2021-07-19,2431.21
497,3772541751,2021-07-26,2288.38
498,3772541751,2021-08-02,4909.87
499,3772541751,2021-08-09,1803.44
500,3772541751,2021-08-16,3772.78
501,3772541751,2021-08-23,4285.76
502,3772541751,2021-08-30,1164.73
503,3772541751,2021-09-06,3681.54
504,3772541751,2021-09-13,4806.2
505,3772541751,2021-09-20,1496.88
506,3772541751,2021-09-27,4584.89
507,3772541751,2021-10-04,3379.11
508,3772541751,2021-10-11,3466.42
509,3772541751,2021-10-18,3451.78
510,3772541751,2021-10-25,2195.34
511,3772541751,2021-11-01,4740.81
512,3772541751,2021-11-08,4789.4
513,3772541751,2021-11-15,3501.22
514,3772541751,2021-11-22,4133.69
515,3772541751,2021-11-29,3449.03
516,3772541751,2021-12-06,2937.59
517,3772541751,2021-12-13,3643.28
518,3772541751,2021-12-20,3212.01
519,3772541751,2021-12-27,3389.9
520,3772541751,2022-01-03,4135.33
521,3772541751,2022-01-10,2923.62
522,3772541751,2022-01-17,1163.02
523,3772541751,2022-01-24,1656.0
524,3772541751,2022-01-31,2754.43
525,3772541751,2022-02-07,3899.31
526,3772541751,2022-02-14,3373.11
527,3772541751,2022-02-21,3601.18
528,3772541751,2022-02-28,2917.12
529,3772541751,2022-03-07,3462.97
530,3772541751,2022-03-14,2316.07
531,3772541751,2022-03-21,2880.73
532,3772541751,2022-03-28,3977.12
533,3772541751,2022-04-04,4487.33
534,3772541751,2022-04-11,2734.62
535,3772541751,2022-04-18,1174.65
536,3772541751,2022-04-25,1646.69
537,3772541751,2022-05-02,1083.44
538,3772541751,2022-05-09,3613.05
539,3772541751,2022-05-16,2329.26
540,3772541751,2022-05-23,3169.91
541,3772541751,2022-05-30,2973.11
542,3772541751,2022-06-06,1326.11
543,3772541751,2022-06-13,2613.05
544,3772541751,2022-06-20,1882.24
545,3772541751,2022-06-27,2673.6
546,3772541751,2022-07-04,1814.31
547,3772541751,2022-07-11,4361.81
548,3772541751,2022-07-18,1696.77
549,3772541751,2022-07-25,4843.12
550,3772541751,2022-08-01,2663.63
551,3772541751,2022-08-08,4384.98
552,3772541751,2022-08-15,3515.06
553,3772541751,2022-08-22,3941.4
554,3772541751,2022-08-29,4070.9
555,3772541751,2022-09-05,3019.38
556,3772541751,2022-09-12,3173.2
557,3772541751,2022-09-19,3055.98
558,3772541751,2022-09-26,3352.23
559,3772541751,2022-10-03,1117.58
560,3772541751,2022-10-10,2582.06
561,3772541751,2022-10-17,3424.75
562,3772541751,2022-10-24,3390.89
563,3772541751,2022-10-31,4171.82
564,3772541751,2022-11-07,3620.04
565,3772541751,2022-11-14,4968.53
566,3772541751,2022-11-21,2135.42
567,3772541751,2022-11-28,2436.6
568,3772541751,2022-12-05,2535.39
569,3772541751,2022-12-12,2863.25
570,3772541751,2022-12-19,4343.99
571,3772541751,2022-12-26,1943.17
572,3772541751,2023-01-02,4104.0
573,3772541751,2023-01-09,2621.24
574,3772541751,2023-01-16,3407.42
575,3772541751,2023-01-23,3530.16
576,3772541751,2023-01-30,2491.39
577,3772541751,2023-02-06,3050.46
578,3772541751,2023-02-13,2652.12
579,3772541751,2023-02-20,1276.53
580,3772541751,2023-02-27,2748.66
581,3772541751,2023-03-06,1389.57
582,3772541751,2023-03-13,2620.08
583,3772541751,2023-03-20,3371.67
584,3772541751,2023-03-27,3317.66
585,3772541751,2023-04-03,3650.49
586,3772541751,2023-04-10,1381.05
587,3772541751,2023-04-17,3608.49
588,3772541751,2023-04-24,2248.59
589,3772541751,2023-05-01,2596.18
590,3772541751,2023-05-08,4431.95
591,3772541751,2023-05-15,1036.12
592,3772541751,2023-05-22,3353.65
593,3772541751,2023-05-29,3394.86
594,3772541751,2023-06-05,2586.64
595,3772541751,2023-06-12,1948.11
596,3772541751,2023-06-19,1938.7
597,3772541751,2023-06-26,4534.84
598,3772541751,2023-07-03,2768.1
599,3772541751,2023-07-10,2323.56
600,3772541751,2023-07-17,2795.11
601,3772541751,2023-07-24,3677.56
602,3772541751,2023-07-31,1583.03
603,3772541751,2023-08-07,2797.74
604,3772541751,2023-08-14,3351.54
605,3772541751,2023-08-21,4794.33
606,3772541751,2023-08-28,2010.11
607,3772541751,2023-09-04,2437.0
608,3772541751,2023-09-11,2517.43
609,3772541751,2023-09-18,3422.15
610,3772541751,2023-09-25,2426.93
611,3772541751,2023-10-02,3134.05
612,3772541751,2023-10-09,4127.16
613,3772541751,2023-10-16,3821.54
614,3772541751,2023-10-23,2785.47
615,3772541751,2023-10-30,4456.86
616,3772541751,2023-11-06,3232.56
617,3772541751,2023-11-13,3159.62
618,3772541751,2023-11-20,1136.75
619,3772541751,2023-11-27,4946.77
620,3772541751,2023-12-04,1491.88
621,3772541751,2023-12-11,1924.52
622,3772541751,2023-12-18,1206.79
623,3772541751,2023-12-25,3560.01
624,0517946917,2021-01-04,1898.8
625,0517946917,2021-01-11,1720.04
626,0517946917,2021-01-18,1354.22
627,0517946917,2021-01-25,1413.24
628,0517946917,2021-02-01,3338.68
629,0517946917,2021-02-08,3752.83
630,0517946917,2021-02-15,2589.52
631,0517946917,2021-02-22,2919.59
632,0517946917,2021-03-01,3743.87
633,0517946917,2021-03-08,1069.52
634,0517946917,2021-03-15,2292.52
635,0517946917,2021-03-22,4892.39
636,0517946917,2021-03-29,3320.45
637,0517946917,2021-04-05,2016.9
638,0517946917,2021-04-12,3086.92
639,0517946917,2021-04-19,2370.61
640,0517946917,2021-04-26,3128.98
641,0517946917,2021-05-03,1502.97
642,0517946917,2021-05-10,1530.86
643,0517946917,2021-05-17,1574.17
644,0517946917,2021-05-24,4759.28
645,0517946917,2021-05-31,3931.6
646,0517946917,2021-06-07,1649.53
647,0517946917,2021-06-14,1753.4
648,0517946917,2021-06-21,3923.32
649,0517946917,2021-06-28,1624.66
650,0517946917,2021-07-05,1938.25
651,0517946917,2021-07-12,4853.39
652,0517946917,2021-07-19,2021.23
653,0517946917,2021-07-26,3646.53
654,0517946917,2021-08-02,4914.53
655,0517946917,2021-08-09,2497.19
656,0517946917,2021-08-16,1070.06
657,0517946917,2021-08-23,1976.59
658,0517946917,2021-08-30,4323.51
659,0517946917,2021-09-06,4458.44
660,0517946917,2021-09-13,4074.08
661,0517946917,2021-09-20,1452.44
662,0517946917,2021-09-27,4182.04
663,0517946917,2021-10-04,4674.71
664,0517946917,2021-10-11,3402.44
665,0517946917,2021-10-18,4763.5
666,0517946917,2021-10-25,4307.36
667,0517946917,2021-11-01,3667.89
668,0517946917,2021-11-08,3308.74
669,0517946917,2021-11-15,2394.29
670,0517946917,2021-11-22,1637.15
671,0517946917,2021-11-29,3419.82
672,0517946917,2021-12-06,2272.45
673,0517946917,2021-12-13,4465.75
674,0517946917,2021-12-20,4973.35
675,0517946917,2021-12-27,4009.71
676,0517946917,2022-01-03,1361.93
677,0517946917,2022-01-10,2154.74
678,0517946917,2022-01-17,1436.44
679,0517946917,2022-01-24,3602.05
680,0517946917,2022-01-31,4060.76
681,0517946917,2022-02-07,4702.7
682,0517946917,2022-02-14,2752.69
683,0517946917,2022-02-21,4605.5
684,0517946917,2022-02-28,4511.56
685,0517946917,2022-03-07,2268.78
686,0517946917,2022-03-14,4475.6
687,0517946917,2022-03-21,2502.69
688,0517946917,2022-03-28,2187.48
689,0517946917,2022-04-04,3596.3
690,0517946917,2022-04-11,2313.52
691,0517946917,2022-04-18,3520.83
692,0517946917,2022-04-25,3439.33
693,0517946917,2022-05-02,3253.76
694,0517946917,2022-05-09,2521.68
695,0517946917,2022-05-16,3194.0
696,0517946917,2022-05-23,3385.94
697,0517946917,2022-05-30,3182.75
698,0517946917,2022-06-06,2777.68
699,0517946917,2022-06-13,1058.67
700,0517946917,2022-06-20,3348.25
701,0517946917,2022-06-27,1673.78
702,0517946917,2022-07-04,3570.3
703,0517946917,2022-07-11,4037.38
704,0517946917,2022-07-18,3001.78
705,0517946917,2022-07-25,3169.45
706,0517946917,2022-08-01,4805.91
707,0517946917,2022-08-08,4388.67
708,0517946917,2022-08-15,4656.95
709,0517946917,2022-08-22,4255.07
710,0517946917,2022-08-29,1435.67
711,0517946917,2022-09-05,1595.97
712,0517946917,2022-09-12,3106.5
713,0517946917,2022-09-19,1984.28
714,0517946917,2022-09-26,2906.78
715,0517946917,2022-10-03,2577.46
716,0517946917,2022-10-10,3197.66
717,0517946917,2022-10-17,3987.5
718,0517946917,2022-10-24,3861.96
719,0517946917,2022-10-31,3084.94
720,0517946917,2022-11-07,4289.57
721,0517946917,2022-11-14,2723.45
722,0517946917,2022-11-21,4586.86
723,0517946917,2022-11-28,1285.12
724,0517946917,2022-12-05,4818.64
725,0517946917,2022-12-12,3618.77
726,0517946917,2022-12-19,2520.3
727,0517946917,2022-12-26,1788.62
728,0517946917,2023-01-02,2916.73
729,0517946917,2023-01-09,1778.23
730,0517946917,2023-01-16,1665.33
731,0517946917,2023-01-23,3469.41
732,0517946917,2023-01-30,3092.34
733,0517946917,2023-02-06,3680.38
734,0517946917,2023-02-13,4718.42
